Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/12/29 09:07:00 AM,2018/12/29,09:07,2018,Saturday,2018/12/29 09:07:00 AM,75352162050,753521,180137236,183630781,IS,Initial Supplement,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,MINNA ST \ 07TH ST,24291000,Southern,South of Market,6,37.77878537156561,-122.41040149389688,"(37.77878537156561, -122.41040149389688)"
2018/12/29 09:07:00 AM,2018/12/29,09:07,2018,Saturday,2018/12/29 09:07:00 AM,75352163010,753521,180137236,183630781,IS,Initial Supplement,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,MINNA ST \ 07TH ST,24291000,Southern,South of Market,6,37.77878537156561,-122.41040149389688,"(37.77878537156561, -122.41040149389688)"
2018/12/29 10:11:00 AM,2018/12/29,10:11,2018,Saturday,2018/12/29 10:16:00 AM,75352206244,753522,180979185,183630996,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,TENNESSEE ST \ 22ND ST,23558000,Bayview,Potrero Hill,10,37.757883662734024,-122.38924822480189,"(37.757883662734024, -122.38924822480189)"
2018/12/28 04:05:00 PM,2018/12/28,16:05,2018,Friday,2018/12/28 04:05:00 PM,75352303011,753523,180961609,,IS,Initial Supplement,,03011,Robbery,Robbery - Street,"Robbery, Street or Public Place, W/ Gun",Cite or Arrest Adult,NATOMA ST \ RUSS ST,24288000,Southern,South of Market,6,37.77929370130706,-122.40880899527605,"(37.77929370130706, -122.40880899527605)"
2018/12/28 06:00:00 PM,2018/12/28,18:00,2018,Friday,2018/12/29 11:56:00 AM,75352406243,753524,180979373,183631327,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LAWTON ST \ 31ST AVE,27684000,Taraval,Sunset/Parkside,4,37.757400428423495,-122.48959133076619,"(37.757400428423495, -122.48959133076619)"
2018/12/29 09:10:00 AM,2018/12/29,09:10,2018,Saturday,2018/12/29 10:21:00 AM,75352506243,753525,180979113,183631008,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LOMBARD ST \ HYDE ST,25565000,Central,Russian Hill,2,37.801994861944884,-122.41961397441787,"(37.801994861944884, -122.41961397441787)"
2018/12/29 09:15:00 AM,2018/12/29,09:15,2018,Saturday,2018/12/29 09:15:00 AM,75352765010,753527,180978999,183630803,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,SAN JOSE AVE \ DOLORES ST,33699000,Ingleside,Bernal Heights,9,37.7408888471284,-122.42394205089204,"(37.7408888471284, -122.42394205089204)"
2018/12/29 09:15:00 AM,2018/12/29,09:15,2018,Saturday,2018/12/29 09:15:00 AM,75352765015,753527,180978999,183630803,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,SAN JOSE AVE \ DOLORES ST,33699000,Ingleside,Bernal Heights,9,37.7408888471284,-122.42394205089204,"(37.7408888471284, -122.42394205089204)"
2018/12/28 12:00:00 PM,2018/12/28,12:00,2018,Friday,2018/12/28 02:05:00 PM,75352906244,753529,180976852,183621886,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LEAVENWORTH ST \ CHESTNUT ST,25531000,Central,Russian Hill,2,37.80313539815936,-122.41815109318372,"(37.80313539815936, -122.41815109318372)"
2018/12/28 04:05:00 PM,2018/12/28,16:05,2018,Friday,2018/12/28 04:05:00 PM,75353003071,753530,180967221,,IS,Initial Supplement,,03071,Robbery,Robbery - Other,"Robbery, W/ Gun",Cite or Arrest Adult,JESSIE EAST ST \ MISSION ST,35047000,Southern,South of Market,6,37.784006612420036,-122.40486479517743,"(37.784006612420036, -122.40486479517743)"
2018/12/29 10:10:00 AM,2018/12/29,10:10,2018,Saturday,2018/12/29 10:15:00 AM,75353304013,753533,180979323,183630979,II,Initial,,04013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,46TH AVE \ LINCOLN WAY,27955000,Taraval,Sunset/Parkside,4,37.76416613269253,-122.50619149517162,"(37.76416613269253, -122.50619149517162)"
2018/12/29 10:10:00 AM,2018/12/29,10:10,2018,Saturday,2018/12/29 10:15:00 AM,75353327195,753533,180979323,183630979,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,46TH AVE \ LINCOLN WAY,27955000,Taraval,Sunset/Parkside,4,37.76416613269253,-122.50619149517162,"(37.76416613269253, -122.50619149517162)"
2018/12/29 08:45:00 AM,2018/12/29,08:45,2018,Saturday,2018/12/29 09:16:00 AM,75353464020,753534,180978983,183630783,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,35TH AVE \ JUDAH ST,27726000,Taraval,Sunset/Parkside,4,37.76094503180197,-122.49413974279365,"(37.76094503180197, -122.49413974279365)"
2018/12/27 03:50:00 PM,2018/12/27,15:50,2018,Thursday,2018/12/29 12:55:00 PM,75353609029,753536,180979470,183631523,II,Initial,,09029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,STAPLES AVE \ GENNESSEE ST,22238000,Northern,West of Twin Peaks,7,37.72906230715476,-122.45113130757095,"(37.72906230715476, -122.45113130757095)"
2018/12/29 02:00:00 AM,2018/12/29,02:00,2018,Saturday,2018/12/29 10:51:00 AM,75353704170,753537,180979298,183631101,II,Initial,,04170,Assault,Simple Assault,False Imprisonment,Cite or Arrest Adult,QUESADA AVE \ LANE ST,20497000,Bayview,Bayview Hunters Point,10,37.73228996130427,-122.38960060074285,"(37.73228996130427, -122.38960060074285)"
2018/12/29 02:00:00 AM,2018/12/29,02:00,2018,Saturday,2018/12/29 10:51:00 AM,75353712030,753537,180979298,183631101,II,Initial,,12030,Weapons Offense,Weapons Offense,"Weapon, Deadly, Imitation or Laser Scope, Exhibiting",Cite or Arrest Adult,QUESADA AVE \ LANE ST,20497000,Bayview,Bayview Hunters Point,10,37.73228996130427,-122.38960060074285,"(37.73228996130427, -122.38960060074285)"
2018/12/29 02:00:00 AM,2018/12/29,02:00,2018,Saturday,2018/12/29 10:51:00 AM,75353719057,753537,180979298,183631101,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,QUESADA AVE \ LANE ST,20497000,Bayview,Bayview Hunters Point,10,37.73228996130427,-122.38960060074285,"(37.73228996130427, -122.38960060074285)"
2018/12/29 11:35:00 AM,2018/12/29,11:35,2018,Saturday,2018/12/29 11:39:00 AM,75353807041,753538,180979000,183630775,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FOLSOM ST \ 07TH ST,24262000,Southern,South of Market,6,37.77674610778869,-122.40784206126533,"(37.77674610778869, -122.40784206126533)"
2018/12/29 10:00:00 AM,2018/12/29,10:00,2018,Saturday,2018/12/29 10:00:00 AM,75353964085,753539,180979066,183630939,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,MCALLISTER ST \ MARKET ST,30740000,Tenderloin,Tenderloin,6,37.78117721773047,-122.41169993118794,"(37.78117721773047, -122.41169993118794)"
2018/12/29 12:09:00 PM,2018/12/29,12:09,2018,Saturday,2018/12/29 12:28:00 PM,75354005153,753540,180979458,183631417,II,Initial,,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,SACRAMENTO ST \ DAVIS ST,24573000,Central,Financial District/South Beach,3,37.794434006013915,-122.39779625740289,"(37.794434006013915, -122.39779625740289)"
2018/12/29 01:20:00 PM,2018/12/29,13:20,2018,Saturday,2018/12/29 01:20:00 PM,75354101002,753541,180624631,182313564,IS,Initial Supplement,,01002,Homicide,Homicide,"Homicide, W/ Sharp Object",Cite or Arrest Adult,MYRTLE ST \ LARKIN ST,25171000,Tenderloin,Tenderloin,6,37.785641708798344,-122.41799627043912,"(37.785641708798344, -122.41799627043912)"
2018/12/29 12:14:00 PM,2018/12/29,12:14,2018,Saturday,2018/12/29 12:16:00 PM,75354326170,753543,180979464,183631406,II,Initial,,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,PAGE ST \ LAGUNA ST,25908000,Northern,Hayes Valley,5,37.7736662286543,-122.42570021089418,"(37.7736662286543, -122.42570021089418)"
2018/12/29 12:14:00 PM,2018/12/29,12:14,2018,Saturday,2018/12/29 12:16:00 PM,75354328160,753543,180979464,183631406,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Cite or Arrest Adult,PAGE ST \ LAGUNA ST,25908000,Northern,Hayes Valley,5,37.7736662286543,-122.42570021089418,"(37.7736662286543, -122.42570021089418)"
2018/12/28 06:00:00 PM,2018/12/28,18:00,2018,Friday,2018/12/28 08:01:00 PM,75354406244,753544,180978024,183623208,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BEACH ST \ HYDE ST,30766000,Central,Russian Hill,2,37.806657732348235,-122.42055996630992,"(37.806657732348235, -122.42055996630992)"
2018/12/29 11:00:00 AM,2018/12/29,11:00,2018,Saturday,2018/12/29 11:21:00 AM,75354568000,753545,180979339,183631217,II,Initial,,68000,Fire Report,Fire Report,Fire Report,Open or Active,BENTON AVE \ PORTER ST,21198000,Ingleside,Bernal Heights,9,37.73398423600877,-122.41819098340599,"(37.73398423600877, -122.41819098340599)"
2018/12/29 01:20:00 PM,2018/12/29,13:20,2018,Saturday,2018/12/29 01:20:00 PM,75354772000,753547,180979602,183631724,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,WALLER ST \ STANYAN ST,26433000,Park,Golden Gate Park,5,37.768246024114525,-122.45335228997452,"(37.768246024114525, -122.45335228997452)"
2018/12/29 11:35:00 AM,2018/12/29,11:35,2018,Saturday,2018/12/29 11:47:00 AM,75354864020,753548,180979420,183631304,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,25TH ST \ RHODE ISLAND ST,23694000,Bayview,Potrero Hill,10,37.75201789429705,-122.40136437213164,"(37.75201789429705, -122.40136437213164)"
2018/12/01 11:00:00 PM,2018/12/01,23:00,2018,Saturday,2018/12/29 02:20:00 PM,75354928160,753549,180915424,183382839,IS,Initial Supplement,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,FLORIDA ST \ CESAR CHAVEZ ST,21139000,Ingleside,Mission,9,37.74833438937881,-122.40964638867487,"(37.74833438937881, -122.40964638867487)"
2018/12/28 10:00:00 PM,2018/12/28,22:00,2018,Friday,2018/12/28 11:20:00 PM,75355006243,753550,180978444,183623780,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,VISTA LN \ PARKRIDGE DR,32974000,Park,Twin Peaks,8,37.75235171503818,-122.44598442613956,"(37.75235171503818, -122.44598442613956)"
2018/12/29 12:25:00 PM,2018/12/29,12:25,2018,Saturday,2018/12/29 02:43:00 PM,75355271000,753552,180979715,183631831,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,SOUTH VAN NESS AVE \ 12TH ST,24358000,Southern,Mission,6,37.772222179073,-122.4183520340224,"(37.772222179073, -122.4183520340224)"
2018/12/29 07:00:00 AM,2018/12/29,07:00,2018,Saturday,2018/12/29 10:04:00 AM,75355362050,753553,180979141,183630948,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,BRANNAN ST \ 08TH ST,23872000,Southern,South of Market,6,37.77129635185078,-122.40542473566995,"(37.77129635185078, -122.40542473566995)"
2018/12/29 11:00:00 AM,2018/12/29,11:00,2018,Saturday,2018/12/29 11:23:00 AM,75355528140,753555,180979345,183631221,II,Initial,,28140,Malicious Mischief,Vandalism,"Malicious Mischief, Street Cars/Buses",Open or Active,STEVENSON ST \ 07TH ST \ ODD FELLOWS WAY,24319000,Tenderloin,South of Market,6,37.780005867994824,-122.41193341005338,"(37.780005867994824, -122.41193341005338)"
2018/12/28 03:00:00 PM,2018/12/28,15:00,2018,Friday,2018/12/29 03:00:00 PM,75355607025,753556,180979743,183631890,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,25TH ST \ NOE ST,25735000,Mission,Noe Valley,8,37.74982977810765,-122.4317169330973,"(37.74982977810765, -122.4317169330973)"
2018/12/10 08:00:00 AM,2018/12/10,08:00,2018,Monday,2018/12/29 03:06:00 PM,75355709029,753557,180979793,183631919,II,Initial,,09029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,25TH AVE \ CROSSOVER DR \ FULTON ST,27519000,Richmond,Outer Richmond,1,37.77256906100615,-122.48419420207375,"(37.77256906100615, -122.48419420207375)"
2018/12/29 02:15:00 PM,2018/12/29,14:15,2018,Saturday,2018/12/29 02:30:00 PM,75355804134,753558,180979709,183631799,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,GOLDEN GATE AVE \ HYDE ST,24431000,Tenderloin,Tenderloin,6,37.7816542606277,-122.41550518013352,"(37.7816542606277, -122.41550518013352)"
2018/12/28 09:30:00 PM,2018/12/28,21:30,2018,Friday,2018/12/29 02:45:00 PM,75355907023,753559,180979834,183631962,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,WALLER ST \ MASONIC AVE,26341000,Park,Haight Ashbury,5,37.76928422785097,-122.44510598345659,"(37.76928422785097, -122.44510598345659)"
2018/12/29 02:13:00 PM,2018/12/29,14:13,2018,Saturday,2018/12/29 02:17:00 PM,75356006154,753560,180979680,183631759,II,Initial,,06154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Cite or Arrest Juvenile,23RD ST \ MISSION ST,24094000,Mission,Mission,9,37.753836586731786,-122.41859394629981,"(37.753836586731786, -122.41859394629981)"
2018/12/29 11:03:00 AM,2018/12/29,11:03,2018,Saturday,2018/12/29 12:20:00 PM,75356128160,753561,180979414,183631422,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,VAN DYKE AVE \ LANE ST,20505000,Bayview,Bayview Hunters Point,10,37.72915975311489,-122.39241507518486,"(37.72915975311489, -122.39241507518486)"
2018/12/29 01:15:00 PM,2018/12/29,13:15,2018,Saturday,2018/12/29 03:20:00 PM,75356207021,753562,180979862,183631971,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,VALENCIA ST \ LIBERTY ST,24152000,Mission,Mission,9,37.75770141568826,-122.42119386585362,"(37.75770141568826, -122.42119386585362)"
2018/12/28 11:25:00 AM,2018/12/28,11:25,2018,Friday,2018/12/28 12:20:00 PM,75356306243,753563,180976391,183621405,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LEAVENWORTH ST \ GREENWICH ST,25518000,Central,Russian Hill,3,37.80126734710793,-122.4177986441874,"(37.80126734710793, -122.4177986441874)"
2018/12/28 08:00:00 PM,2018/12/28,20:00,2018,Friday,2018/12/29 01:40:00 PM,75356403072,753564,180979737,183631673,II,Initial,,03072,Robbery,Robbery - Other,"Robbery, W/ Knife",Open or Active,BOWDOIN ST \ FELTON ST,20912000,Bayview,Portola,9,37.72822990611675,-122.41150457688708,"(37.72822990611675, -122.41150457688708)"
2018/12/28 08:00:00 PM,2018/12/28,20:00,2018,Friday,2018/12/29 01:40:00 PM,75356404014,753564,180979737,183631673,II,Initial,,04014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,BOWDOIN ST \ FELTON ST,20912000,Bayview,Portola,9,37.72822990611675,-122.41150457688708,"(37.72822990611675, -122.41150457688708)"
2018/12/26 12:00:00 PM,2018/12/26,12:00,2018,Wednesday,2018/12/29 03:23:00 PM,75356519057,753565,180979878,183631989,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,EDDY ST \ VAN NESS AVE,25186000,Northern,Tenderloin,6,37.78289412114938,-122.42081700428415,"(37.78289412114938, -122.42081700428415)"
2018/12/26 12:00:00 PM,2018/12/26,12:00,2018,Wednesday,2018/12/29 03:23:00 PM,75356528150,753565,180979878,183631989,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,EDDY ST \ VAN NESS AVE,25186000,Northern,Tenderloin,6,37.78289412114938,-122.42081700428415,"(37.78289412114938, -122.42081700428415)"
2018/12/29 11:30:00 AM,2018/12/29,11:30,2018,Saturday,2018/12/29 01:53:00 PM,75356606244,753566,180979583,183631706,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,VISTA LN \ PARKRIDGE DR,32974000,Park,Twin Peaks,8,37.75235171503818,-122.44598442613956,"(37.75235171503818, -122.44598442613956)"
2018/12/28 03:00:00 PM,2018/12/28,15:00,2018,Friday,2018/12/29 01:08:00 PM,75356704014,753567,180979549,183631460,II,Initial,,04014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,04TH ST \ LONG BRIDGE ST,34168000,Southern,Mission Bay,6,37.773466920607476,-122.39143433652146,"(37.773466920607476, -122.39143433652146)"
2018/12/28 03:00:00 PM,2018/12/28,15:00,2018,Friday,2018/12/29 01:08:00 PM,75356764070,753567,180979549,183631460,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,04TH ST \ LONG BRIDGE ST,34168000,Southern,Mission Bay,6,37.773466920607476,-122.39143433652146,"(37.773466920607476, -122.39143433652146)"
2018/12/27 05:30:00 PM,2018/12/27,17:30,2018,Thursday,2018/12/29 03:44:00 PM,75356806154,753568,180979903,183632078,II,Initial,,06154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,GEARY BLVD \ DIVISADERO ST,26621000,Northern,Japantown,5,37.78330848665904,-122.43948038238113,"(37.78330848665904, -122.43948038238113)"
2018/12/29 12:00:00 PM,2018/12/29,12:00,2018,Saturday,2018/12/29 03:54:00 PM,75356906112,753569,180979925,183632082,II,Initial,,06112,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $50-$200",Open or Active,STEUART ST \ MISSION ST,24552000,Central,Financial District/South Beach,3,37.79323049132005,-122.3931813328012,"(37.79323049132005, -122.3931813328012)"
2018/12/29 12:00:00 PM,2018/12/29,12:00,2018,Saturday,2018/12/29 03:54:00 PM,75356909250,753569,180979925,183632082,II,Initial,,09250,Fraud,Fraud,Fraudulent Use Of Automated Teller Card,Open or Active,STEUART ST \ MISSION ST,24552000,Central,Financial District/South Beach,3,37.79323049132005,-122.3931813328012,"(37.79323049132005, -122.3931813328012)"
2018/12/29 12:00:00 PM,2018/12/29,12:00,2018,Saturday,2018/12/29 03:54:00 PM,75356909320,753569,180979925,183632082,II,Initial,,09320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,STEUART ST \ MISSION ST,24552000,Central,Financial District/South Beach,3,37.79323049132005,-122.3931813328012,"(37.79323049132005, -122.3931813328012)"
2018/12/29 10:59:00 AM,2018/12/29,10:59,2018,Saturday,2018/12/29 11:26:00 AM,75357006364,753570,180979367,183631239,II,Initial,,06364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,MARKET ST \ POWELL ST,34016000,Tenderloin,Financial District/South Beach,3,37.784560141211806,-122.40733704162238,"(37.784560141211806, -122.40733704162238)"
2018/12/29 01:00:00 PM,2018/12/29,13:00,2018,Saturday,2018/12/29 04:02:00 PM,75357206240,753572,180979947,183632127,II,Initial,,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,17TH ST \ SANCHEZ ST,25796000,Mission,Castro/Upper Market,8,37.76275266942275,-122.430726724486,"(37.76275266942275, -122.430726724486)"
2018/12/28 09:00:00 AM,2018/12/28,09:00,2018,Friday,2018/12/29 03:02:00 PM,75357307021,753573,180979759,183631901,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BADEN ST \ MONTEREY BLVD,22134000,Ingleside,West of Twin Peaks,7,37.73158422467106,-122.4397427685608,"(37.73158422467106, -122.4397427685608)"
2018/12/29 02:07:00 PM,2018/12/29,14:07,2018,Saturday,2018/12/29 02:12:00 PM,75357516110,753575,180979765,183631751,II,Initial,,16110,Drug Offense,Drug Violation,"Heroin, Possession For Sale",Cite or Arrest Adult,LARKIN ST \ GOLDEN GATE AVE,24440000,Tenderloin,Tenderloin,6,37.78144749392477,-122.41714561338313,"(37.78144749392477, -122.41714561338313)"
2018/12/29 02:07:00 PM,2018/12/29,14:07,2018,Saturday,2018/12/29 02:12:00 PM,75357516623,753575,180979765,183631751,II,Initial,,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,LARKIN ST \ GOLDEN GATE AVE,24440000,Tenderloin,Tenderloin,6,37.78144749392477,-122.41714561338313,"(37.78144749392477, -122.41714561338313)"
